560006,益民核心增长混合,2019-03-26,1.3410,1.3694,2.12,2019-03-27 15:00
570001,诺德价值优势混合,2019-03-26,1.6502,1.6880,2.29,2019-03-27 15:00
580005,东吴进取策略混合,2019-03-26,0.9774,0.9920,1.50,2019-03-27 15:00
550005,信诚三得益债券B,2019-03-26,1.1070,1.1073,0.03,2019-03-27 15:00
590007,中邮上证380指数增强,2019-03-26,0.9800,0.9912,1.14,2019-03-27 15:00
550002,中信保诚精萃成长混合,2019-03-26,0.5906,0.5955,0.82,2019-03-27 15:00
610001,信达澳银领先增长混合,2019-03-26,1.1618,1.1689,0.62,2019-03-27 15:00
582003,东吴配置优化灵活配置混合,2019-03-26,1.0126,1.0115,-0.11,2019-03-27 15:00
610003,信达澳银稳定价值债A,2019-03-26,1.1420,1.1423,0.03,2019-03-27 15:00
560003,益民创新优势,2019-03-26,0.7751,0.7906,2.00,2019-03-27 15:00
570006,诺德中小盘混合,2019-03-26,1.1880,1.1944,0.54,2019-03-27 15:00
620006,金元顺安消费主题混合,2019-03-26,1.0080,1.0268,1.86,2019-03-27 15:00
620004,金元顺安价值增长混合,2019-03-26,0.6710,0.6731,0.32,2019-03-27 15:00
610002,信达澳银精华配置,2019-03-26,1.4890,1.4924,0.23,2019-03-27 15:00
560002,益民红利成长,2019-03-26,0.3905,0.3982,1.97,2019-03-27 15:00
580001,东吴嘉禾优势精选混合,2019-03-26,0.7762,0.7852,1.16,2019-03-27 15:00
590009,中邮稳定收益债券A,2019-03-26,1.1340,1.1343,0.03,2019-03-27 15:00
630007,华商稳健双利债券A,2019-03-26,1.4570,1.4642,0.49,2019-03-27 15:00
630008,华商策略精选混合,2019-03-26,1.2560,1.2695,1.08,2019-03-27 15:00
630010,华商价值精选混合,2019-03-26,1.1240,1.1402,1.44,2019-03-27 15:00
590002,中邮核心成长混合,2019-03-26,0.5952,0.6000,0.81,2019-03-27 15:00
660002,农银恒久增利债券A,2019-03-26,1.2868,1.2872,0.03,2019-03-27 15:00
660010,农银策略精选混合,2019-03-26,1.0760,1.0827,0.62,2019-03-27 15:00
660011,农银中证500,2019-03-26,1.3678,1.3806,0.93,2019-03-27 15:00
660102,农银恒久增利债券C,2019-03-26,1.2578,1.2582,0.03,2019-03-27 15:00
660012,农银消费主题混合,2019-03-26,2.1543,2.1600,0.27,2019-03-27 15:00
620009,金元顺安丰祥债券,2019-03-26,1.0670,1.0676,0.06,2019-03-27 15:00
610108,信达澳银信用债债券C,2019-03-26,1.1850,1.1862,0.10,2019-03-27 15:00
610008,信达澳银信用债债券A,2019-03-26,1.2170,1.2182,0.10,2019-03-27 15:00
660001,农银行业成长混合,2019-03-26,2.0743,2.0802,0.28,2019-03-27 15:00
519991,长信双利优选混合A,2019-03-26,1.2860,1.2953,0.72,2019-03-27 15:00
673050,西部利得新盈混合,2019-03-26,1.0660,1.0669,0.09,2019-03-27 15:00
673020,西部利得成长精选混合,2019-03-26,1.0340,1.0349,0.09,2019-03-27 15:00
675083,西部利得祥盈债券C,2019-03-26,1.1199,1.1202,0.03,2019-03-27 15:00
690002,民生增强收益债券A,2019-03-26,1.6210,1.6231,0.13,2019-03-27 15:00
675161,西部利得汇盈债券A,2019-03-26,1.0432,1.0434,0.02,2019-03-27 15:00
700001,平安行业先锋混合,2019-03-26,1.1530,1.1639,0.95,2019-03-27 15:00
686868,浙商聚盈纯债A,2019-03-26,1.0777,1.0780,0.03,2019-03-27 15:00
630109,华商稳定增利债券C,2019-03-26,1.2880,1.2927,0.37,2019-03-27 15:00
690206,民生加银信用双利债券C,2019-03-26,1.5540,1.5562,0.14,2019-03-27 15:00
675121,西部汇逸债券A,2019-03-26,1.0051,1.0054,0.03,2019-03-27 15:00
675043,西部利得合享C,2019-03-26,1.0410,1.0412,0.02,2019-03-27 15:00
690009,民生加银红利回报混合,2019-03-26,1.8030,1.8212,1.01,2019-03-27 15:00
690003,民生加银精选混合,2019-03-26,1.0830,1.0849,0.18,2019-03-27 15:00
710302,富安达增强收益债券C,2019-03-26,1.1532,1.1582,0.43,2019-03-27 15:00
000051,华夏沪深300ETF联接A,2019-03-26,1.2200,1.2335,1.10,2019-03-27 15:00
690001,民生蓝筹,2019-03-26,2.0000,2.0278,1.39,2019-03-27 15:00
000011,华夏大盘精选,2019-03-26,13.0470,13.3121,2.03,2019-03-27 15:00
700006,平安添利债券C,2019-03-26,1.3367,1.3371,0.03,2019-03-27 15:00
690005,民生加银内需增长混合,2019-03-26,1.7890,1.8213,1.81,2019-03-27 15:00
000039,农银高增长混合,2019-03-26,1.7656,1.7707,0.29,2019-03-27 15:00
000067,民生加银转债优选A,2019-03-26,0.6650,0.6657,0.11,2019-03-27 15:00
000047,华夏双债增强债券A,2019-03-26,1.2390,1.2396,0.05,2019-03-27 15:00
000078,工银信用纯债两年定开债A,2019-03-22,1.3010,1.3008,-0.02,2019-03-27 15:00
960042,银华信用季季红债券H,2019-03-26,1.0640,1.0643,0.03,2019-03-27 15:00
690008,民生中证内地资源主题指数,2019-03-26,0.6590,0.6582,-0.13,2019-03-27 15:00
000124,华宝服务优选混合,2019-03-26,1.6100,1.6138,0.24,2019-03-27 15:00
000014,华夏聚利债券,2019-03-26,1.2420,1.2428,0.07,2019-03-27 15:00
000127,农银行业领先混合,2019-03-26,2.1796,2.1932,0.62,2019-03-27 15:00
000059,国联安中证医药100A,2019-03-26,0.8955,0.9211,2.86,2019-03-27 15:00
000131,大成景兴信用债债券C,2019-03-26,1.2265,1.2268,0.03,2019-03-27 15:00
000194,银华信用四季红债券A,2019-03-26,1.0800,1.0803,0.03,2019-03-27 15:00
000183,嘉实丰益策略定期债券,2019-03-26,1.0050,1.0050,0.00,2019-03-27 15:00
000184,工银添福债券A,2019-03-26,1.5220,1.5240,0.13,2019-03-27 15:00
000196,工银保本3号混合B,2019-03-22,1.0630,1.0633,0.03,2019-03-27 15:00
000236,工银月月薪定期支付债券A,2019-03-26,1.5140,1.5147,0.04,2019-03-27 15:00
000207,建信双债增强债券A,2019-03-26,1.2260,1.2273,0.10,2019-03-27 15:00
000185,工银添福债券B,2019-03-26,1.5180,1.5200,0.13,2019-03-27 15:00
000254,长城增强收益定开债券A,2019-03-26,1.0962,1.0964,0.02,2019-03-27 15:00
000251,工银金融地产混合,2019-03-26,2.2990,2.3321,1.44,2019-03-27 15:00
000188,华泰柏瑞丰盛纯债债券C,2019-03-26,1.1912,1.1915,0.03,2019-03-27 15:00
000244,天弘稳利定期开放A,2019-03-26,1.1920,1.1925,0.04,2019-03-27 15:00
000269,嘉实合润双债两年期定期债券,2019-03-26,1.0650,1.0654,0.04,2019-03-27 15:00
000299,中海纯债债券C,2019-03-26,1.0550,1.0553,0.02,2019-03-27 15:00
000166,中海策略精选灵活配置混合,2019-03-26,1.0319,1.0330,0.10,2019-03-27 15:00
000272,中邮定开债C,2019-03-22,1.0940,1.0940,0.00,2019-03-27 15:00
000338,鹏华双债保利债券,2019-03-26,1.1756,1.1754,-0.02,2019-03-27 15:00
000310,安信永利信用A,2019-03-22,1.0770,1.0770,0.00,2019-03-27 15:00
000339,长城医疗保健混合,2019-03-26,1.6524,1.6836,1.89,2019-03-27 15:00
000363,国泰聚信价值优势灵活配置C,2019-03-26,1.2420,1.2691,2.19,2019-03-27 15:00
000312,华安沪深300增强A,2019-03-26,1.4845,1.5009,1.10,2019-03-27 15:00
000370,广发全球医疗保健美元,2019-03-25,0.2149,0.2156,0.34,2019-03-27 04:00
000378,上投摩根双债增利债券C,2019-03-26,1.0250,1.0254,0.04,2019-03-27 15:00
000334,长城稳固收益债券C,2019-03-26,1.1292,1.1296,0.03,2019-03-27 15:00
000403,工银纯债债券B,2019-03-26,1.1478,1.1481,0.03,2019-03-27 15:00
000390,华商优势行业,2019-03-26,1.0440,1.0587,1.41,2019-03-27 15:00
000416,大摩添利18个月开放债券C,2019-03-22,1.2370,1.2362,-0.07,2019-03-27 15:00
000411,景顺长城优质成长,2019-03-26,1.0980,1.1126,1.33,2019-03-27 15:00
000414,嘉实绝对收益策略定期混合,2019-03-26,1.1660,1.1663,0.02,2019-03-27 15:00
000409,鹏华环保产业股票,2019-03-26,1.6260,1.6304,0.27,2019-03-27 15:00
000527,南方新优享灵活配置混合A,2019-03-26,2.4140,2.4373,0.96,2019-03-27 15:00
000421,华泰柏瑞丰汇债券A,2019-03-26,1.1326,1.1328,0.02,2019-03-27 15:00
000497,财通纯债债券A,2019-03-26,1.0530,1.0533,0.03,2019-03-27 15:00
000471,富国城镇发展股票,2019-03-26,1.1450,1.1598,1.30,2019-03-27 15:00
000547,建信健康民生混合,2019-03-26,2.2060,2.2182,0.55,2019-03-27 15:00
000530,招商丰盛稳定增长混合A,2019-03-26,1.1990,1.2005,0.13,2019-03-27 15:00
000522,华润元大信息传媒科技混合,2019-03-26,1.3340,1.3381,0.31,2019-03-27 15:00
000549,华安大国新经济股票,2019-03-26,1.7180,1.7237,0.33,2019-03-27 15:00
000566,华泰柏瑞创新升级混合,2019-03-26,2.2610,2.2844,1.03,2019-03-27 15:00
000598,长盛生态环境混合,2019-03-26,1.6610,1.6658,0.29,2019-03-27 15:00
000594,大摩进取优选股票,2019-03-26,1.5730,1.5878,0.94,2019-03-27 15:00
000586,景顺中小板创业板精选股票,2019-03-26,1.4620,1.4672,0.36,2019-03-27 15:00
000535,长盛航天海工装备灵活配置,2019-03-26,0.9620,0.9565,-0.57,2019-03-27 15:00
000646,华润元大医疗保健量化混合,2019-03-26,1.1070,1.1265,1.76,2019-03-27 15:00
000567,广发聚祥灵活混合,2019-03-26,1.5460,1.5507,0.30,2019-03-27 15:00
000552,中加纯债一年A,2019-03-22,1.0900,1.0900,0.00,2019-03-27 15:00
000572,中银多策略混合,2019-03-26,1.0440,1.0449,0.09,2019-03-27 15:00
000556,国投瑞银新机遇灵活配置混合A,2019-03-26,1.4010,1.4054,0.31,2019-03-27 15:00
000675,中海惠祥分级债券A,2019-03-26,1.0139,1.0140,0.01,2019-03-27 15:00
000596,前海开源中证军工指数A,2019-03-26,1.2420,1.2312,-0.87,2019-03-27 15:00
000587,大成灵活配置混合,2019-03-26,1.6170,1.6354,1.14,2019-03-27 15:00
000669,国寿安保尊享债券C,2019-03-26,1.2580,1.2584,0.03,2019-03-27 15:00
000688,景顺长城研究精选股票,2019-03-26,1.4370,1.4532,1.13,2019-03-27 15:00
000692,汇添富双利债券C,2019-03-26,1.4260,1.4266,0.04,2019-03-27 15:00
000684,长盛养老健康产业灵活配置混合,2019-03-26,1.2470,1.2603,1.07,2019-03-27 15:00
000780,鹏华医疗保健股票,2019-03-26,1.1500,1.1650,1.30,2019-03-27 15:00
000674,中海惠祥分级债券,2019-03-26,0.9844,0.9846,0.02,2019-03-27 15:00
000802,中金纯债C,2019-03-26,1.0770,1.0773,0.03,2019-03-27 15:00
000708,华安安享混合,2019-03-26,1.1850,1.1860,0.09,2019-03-27 15:00
000739,平安新鑫先锋A,2019-03-26,0.9630,0.9679,0.50,2019-03-27 15:00
000720,南方稳利1年定开债C,2019-03-26,1.0380,1.0384,0.04,2019-03-27 15:00
000801,中金纯债A,2019-03-26,1.0910,1.0913,0.03,2019-03-27 15:00
000782,国投瑞银岁增利债券C,2019-03-26,1.0710,1.0712,0.02,2019-03-27 15:00
000753,华宝量化对冲混合A,2019-03-26,1.0479,1.0481,0.02,2019-03-27 15:00
000823,银华高端制造业,2019-03-26,0.8240,0.8308,0.83,2019-03-27 15:00
000179,广发美国房地产指数,2019-03-25,1.1570,1.1630,0.52,2019-03-27 04:00
000827,广发百发100指数E,2019-03-26,0.9310,0.9391,0.87,2019-03-27 15:00
000778,鹏华先进制造股票,2019-03-26,1.5000,1.5151,1.01,2019-03-27 15:00
000761,国富健康优质生活股票,2019-03-26,1.1070,1.1244,1.57,2019-03-27 15:00
000815,鑫元合享纯债A,2019-03-26,1.0138,1.0141,0.02,2019-03-27 15:00
000968,广发养老指数A,2019-03-26,0.9819,0.9990,1.74,2019-03-27 15:00
000935,浙商汇金转型成长,2019-03-26,0.6760,0.6779,0.28,2019-03-27 15:00
000839,上投摩根纯债丰利债券A,2019-03-26,1.0160,1.0162,0.02,2019-03-27 15:00
000930,博时黄金ETFI,2019-03-27,2.8395,2.8393,-0.01,2019-03-27 21:13
000974,安信消费医药股票,2019-03-26,1.2830,1.3026,1.52,2019-03-27 15:00
000946,华夏医疗健康混合C,2019-03-26,1.3440,1.3670,1.71,2019-03-27 15:00
000965,汇丰晋信新动力混合,2019-03-26,0.8125,0.8124,-0.02,2019-03-27 15:00
000944,工银中高等级信用债债券B,2019-03-26,1.0840,1.0843,0.03,2019-03-27 15:00
000928,中融国企改革混合,2019-03-26,0.9600,0.9689,0.93,2019-03-27 15:00
001000,中欧明睿新起点混合,2019-03-26,0.8400,0.8486,1.03,2019-03-27 15:00
000973,新华增盈回报债券,2019-03-26,1.1820,1.1836,0.13,2019-03-27 15:00
001028,华安物联网主题股票,2019-03-26,0.6970,0.6996,0.37,2019-03-27 15:00
001051,华夏上证50ETF联接A,2019-03-26,0.9240,0.9355,1.24,2019-03-27 15:00
000962,天弘中证500指数A,2019-03-26,0.9124,0.9209,0.93,2019-03-27 15:00
000986,太平灵活配置,2019-03-26,0.7020,0.7064,0.63,2019-03-27 15:00
001003,华夏债券C,2019-03-26,1.0890,1.0894,0.04,2019-03-27 15:00
001068,华融新锐灵活配置混合,2019-03-26,0.9300,0.9379,0.85,2019-03-27 15:00
000894,中欧睿达定期开放混合,2019-03-22,1.2270,1.2291,0.17,2019-03-27 15:00
001087,华富恒利债券C,2019-03-26,1.0670,1.0665,-0.05,2019-03-27 15:00
001040,新华策略精选股票,2019-03-26,1.0680,1.0867,1.75,2019-03-27 15:00
001048,富国新兴产业股票,2019-03-26,1.1170,1.1306,1.22,2019-03-27 15:00
001042,华夏领先股票,2019-03-26,0.5610,0.5650,0.71,2019-03-27 15:00
001113,南方大数据100A,2019-03-26,0.6931,0.6996,0.94,2019-03-27 15:00
000990,嘉实全球互联网股票美元现钞,2019-03-25,1.3130,1.3181,0.39,2019-03-27 04:00
001159,大成景秀灵活配置混合A,2019-03-26,0.9740,0.9748,0.09,2019-03-27 15:00
001170,泰达宏利复兴混合,2019-03-26,0.8140,0.8303,2.00,2019-03-27 15:00
001138,国投瑞银岁丰利债券C,2019-03-26,1.1040,1.1044,0.04,2019-03-27 15:00
001150,融通互联网传媒灵活配置混合,2019-03-26,0.5350,0.5409,1.10,2019-03-27 15:00
001110,中欧瑾泉灵活配置混合A,2019-03-26,1.5631,1.5644,0.09,2019-03-27 15:00
001168,国投瑞银优选收益混合,2019-03-26,1.0471,1.0480,0.09,2019-03-27 15:00
001180,广发医药卫生联接A,2019-03-26,0.7911,0.8140,2.89,2019-03-27 15:00
001128,宝盈新兴产业混合,2019-03-26,0.5540,0.5613,1.32,2019-03-27 15:00
001224,中邮新思路灵活配置混合,2019-03-26,1.4100,1.4139,0.28,2019-03-27 15:00
001183,南方利淘A,2019-03-26,1.1790,1.1800,0.09,2019-03-27 15:00
001229,德邦福鑫灵活配置混合A,2019-03-26,0.9534,0.9542,0.09,2019-03-27 15:00
001182,易方达安心回馈混合,2019-03-26,1.4400,1.4475,0.52,2019-03-27 15:00
001257,兴业收益增强债券A,2019-03-26,1.1920,1.1933,0.11,2019-03-27 15:00
001218,国投瑞银精选收益混合,2019-03-26,0.6050,0.6070,0.33,2019-03-27 15:00
001206,广发聚惠混合A,2019-01-25,1.0840,1.0895,0.50,2019-02-01 15:00
001242,博时中证淘金大数据100A,2019-03-26,0.8609,0.8700,1.05,2019-03-27 15:00
001265,国泰兴益灵活配置混合A,2019-03-26,1.1040,1.1093,0.48,2019-03-27 15:00
001236,博时丝路主题股票A,2019-03-26,0.9030,0.9088,0.64,2019-03-27 15:00
001241,国寿安保中证500ETF联接,2019-03-26,0.5197,0.5246,0.93,2019-03-27 15:00
001246,兴银长乐定开债,2019-03-22,1.0190,1.0186,-0.04,2019-03-27 15:00
001261,中融新机遇混合,2019-03-26,0.9230,0.9332,1.10,2019-03-27 15:00
001252,中海进取收益混合,2019-03-26,1.0690,1.0711,0.19,2019-03-27 15:00
001304,建信鑫安回报灵活配置混合,2019-03-26,1.0210,1.0219,0.09,2019-03-27 15:00
001226,中邮稳健添利灵活配置混合,2019-03-26,1.2390,1.2434,0.35,2019-03-27 15:00
001334,南方利鑫A,2019-03-26,1.1690,1.1700,0.09,2019-03-27 15:00
001191,鹏华弘润混合C,2019-03-26,1.1532,1.1542,0.09,2019-03-27 15:00
001272,兴业聚利灵活配置混合,2019-03-26,1.3880,1.4054,1.25,2019-03-27 15:00
001327,鹏华弘华混合A,2019-03-26,1.0430,1.0518,0.85,2019-03-27 15:00
001184,易方达新常态灵活配置混合,2019-03-26,0.3690,0.3719,0.79,2019-03-27 15:00
001325,鹏华弘和混合A,2019-03-26,1.1448,1.1458,0.09,2019-03-27 15:00
001389,中融鑫视野混合A,2019-02-22,0.8485,0.8428,-0.67,2019-03-08 15:00
001445,华安国企改革主题灵活配置混合,2019-03-26,1.5120,1.5165,0.30,2019-03-27 15:00
001320,工银丰盈回报灵活配置混合,2019-03-26,1.1400,1.1526,1.11,2019-03-27 15:00
001331,鹏华弘信混合A,2019-03-26,1.2014,1.2073,0.49,2019-03-27 15:00
001398,华泰柏瑞健康生活混合,2019-03-26,0.8220,0.8269,0.60,2019-03-27 15:00
001347,富国新收益灵活配置混合C,2019-03-26,1.1890,1.1895,0.04,2019-03-27 15:00
001194,景顺长城稳健回报混合A,2019-03-26,1.1740,1.1750,0.09,2019-03-27 15:00
001402,信诚新选混合A,2019-03-26,1.0290,1.0299,0.09,2019-03-27 15:00
001382,易方达国企改革混合,2019-03-26,1.0510,1.0778,2.55,2019-03-27 15:00
001356,广发聚泰混合C,2019-03-26,1.0660,1.0669,0.09,2019-03-27 15:00
001446,招商丰泽混合C,2019-03-26,1.1970,1.1980,0.09,2019-03-27 15:00
001396,建信互联网+产业升级股票,2019-03-26,0.6560,0.6573,0.20,2019-03-27 15:00
001413,中融鑫起点混合A,2019-03-26,0.9108,0.9116,0.09,2019-03-27 15:00
001433,易方达瑞景混合,2019-03-26,1.2810,1.2848,0.30,2019-03-27 15:00
001454,鹏华弘鑫混合C,2019-03-26,0.9638,0.9646,0.09,2019-03-27 15:00
001399,安信鑫安得利混合A,2019-03-26,1.2460,1.2471,0.09,2019-03-27 15:00
001479,中邮风格轮动灵活配置混合,2019-03-26,1.1210,1.1219,0.08,2019-03-27 15:00
001407,景顺长城稳健回报混合C,2019-03-26,1.1550,1.1560,0.09,2019-03-27 15:00
001415,信诚新锐混合A,2019-03-26,0.9640,0.9648,0.09,2019-03-27 15:00
001427,招商丰泽混合A,2019-03-26,1.2080,1.2090,0.09,2019-03-27 15:00
001504,南方利淘C,2019-03-26,1.1790,1.1800,0.09,2019-03-27 15:00
001485,华安添颐混合,2019-03-26,1.1470,1.1480,0.09,2019-03-27 15:00
001570,南方利安A,2019-03-26,1.0820,1.0829,0.09,2019-03-27 15:00
001280,银华聚利灵活配置混合A,2019-03-26,1.2570,1.2744,1.38,2019-03-27 15:00
001498,建信鑫荣回报灵活配置混合,2019-03-26,1.3184,1.3267,0.63,2019-03-27 15:00
001604,浙商汇金转型升级灵活配置混合,2019-03-26,0.9450,0.9483,0.35,2019-03-27 15:00
001603,易方达安盈回报混合,2019-03-26,1.2230,1.2301,0.58,2019-03-27 15:00
001602,鑫元鑫新收益灵活配置混合C,2019-03-26,0.9953,0.9967,0.14,2019-03-27 15:00
001487,宝盈优势产业混合,2019-03-26,1.1760,1.1988,1.94,2019-03-27 15:00
001588,天弘中证800指数A,2019-03-26,0.8859,0.8953,1.06,2019-03-27 15:00
001609,平安鑫享混合A,2019-03-26,1.1390,1.1442,0.46,2019-03-27 15:00
001563,华富健康文娱灵活配置混合,2019-03-26,0.9760,0.9965,2.10,2019-03-27 15:00
001630,天弘中证计算机主题指数C,2019-03-26,0.7351,0.7267,-1.15,2019-03-27 15:00
001610,平安鑫享混合C,2019-03-26,1.1430,1.1480,0.44,2019-03-27 15:00
001644,汇丰晋信智造先锋股票C,2019-03-26,0.9474,0.9483,0.09,2019-03-27 15:00
001589,天弘中证800指数C,2019-03-26,0.8781,0.8874,1.06,2019-03-27 15:00
001626,国泰央企改革股票,2019-03-26,1.1200,1.1307,0.96,2019-03-27 15:00
001584,国投瑞银新活力定开混合A,2019-03-22,1.1448,1.1593,1.27,2019-03-27 15:00
001573,南方互联网+灵活配置混合,2019-03-26,0.9620,0.9647,0.28,2019-03-27 15:00
001631,天弘中证食品饮料指数A,2019-03-26,1.4821,1.5265,2.99,2019-03-27 15:00
001595,天弘中证银行指数C,2019-03-26,1.0885,1.0979,0.87,2019-03-27 15:00
001723,华商新动力灵活配置混合,2019-03-26,0.5970,0.6008,0.64,2019-03-27 15:00
001635,万家瑞益灵活配置混合A,2019-03-26,1.3212,1.3289,0.58,2019-03-27 15:00
001546,博时裕盈3个月定开债,2019-03-22,1.0067,1.0069,0.02,2019-03-27 15:00
001576,国泰智能装备股票,2019-03-26,1.0570,1.0669,0.94,2019-03-27 15:00
001580,南方利安C,2019-03-26,1.0820,1.0829,0.09,2019-03-27 15:00
001731,广发百发大数据价值混合A,2019-03-26,0.8620,0.8769,1.73,2019-03-27 15:00
001703,银华沪港深增长股票,2019-03-26,1.4020,1.4257,1.69,2019-03-27 15:00
001720,工银新增利混合,2019-03-26,1.0950,1.0970,0.19,2019-03-27 15:00
001759,嘉实成长增强混合,2019-03-26,1.0290,1.0406,1.12,2019-03-27 15:00
001742,广发百发大数据精选混合E,2019-03-26,0.9460,0.9590,1.37,2019-03-27 15:00
001761,广发安宏回报混合A,2019-03-26,1.2660,1.2671,0.09,2019-03-27 15:00
001818,易方达瑞兴灵活配置混合E,2019-03-26,1.0360,1.0369,0.09,2019-03-27 15:00
001735,广发百发大数据成长混合E,2019-03-26,0.9210,0.9270,0.65,2019-03-27 15:00
001784,兴银合盈债券C,2019-03-26,1.0008,1.0008,0.00,2019-03-27 15:00
001677,中银战略新兴产业股票,2019-03-26,1.1820,1.1958,1.16,2019-03-27 15:00
001672,国寿安保智慧生活股票,2019-03-26,1.0110,1.0237,1.25,2019-03-27 15:00
001798,泰康新回报灵活配置混合A,2019-03-26,1.0436,1.0486,0.48,2019-03-27 15:00
001800,华安新乐享混合,2019-03-26,1.2098,1.2104,0.05,2019-03-27 15:00
001750,景顺长城景瑞收益定开债,2019-03-26,1.0240,1.0244,0.04,2019-03-27 15:00
001838,国投瑞银国家安全混合,2019-03-26,0.7280,0.7191,-1.22,2019-03-27 15:00
001844,九泰久益混合C,2019-03-26,1.2070,1.2153,0.69,2019-03-27 15:00
001681,新华积极价值灵活配置混合,2019-03-26,0.9870,1.0082,2.14,2019-03-27 15:00
001801,汇添富达欣混合A,2019-03-26,1.0780,1.0789,0.09,2019-03-27 15:00
001803,易方达瑞财混合E,2019-03-26,1.0900,1.0909,0.09,2019-03-27 15:00
001824,博时沪港深成长企业,2019-03-26,1.1110,1.1205,0.86,2019-03-27 15:00
001783,兴银合盈债券A,2019-03-26,1.0012,1.0012,0.00,2019-03-27 15:00
001806,易方达瑞智灵活配置混合I,2019-03-26,1.0130,1.0139,0.09,2019-03-27 15:00
001874,前海开源沪港深价值精选混合,2019-03-26,1.2570,1.2686,0.92,2019-03-27 15:00
001837,前海开源沪港深蓝筹精选混合,2019-03-26,1.1170,1.1302,1.18,2019-03-27 15:00
001875,前海开源沪港深优势精选混合,2019-03-26,1.2930,1.2945,0.12,2019-03-27 15:00
001790,国泰智能汽车股票,2019-03-26,0.8440,0.8463,0.27,2019-03-27 15:00
001865,前海开源事件驱动混合C,2019-03-26,1.4740,1.4835,0.64,2019-03-27 15:00
001961,博时裕荣纯债债券,2019-03-26,1.1108,1.1110,0.02,2019-03-27 15:00
001943,前海开源沪港深汇鑫混合C,2019-03-26,1.3980,1.4015,0.25,2019-03-27 15:00
001948,建信稳定丰利债券A,2019-03-26,1.1450,1.1458,0.07,2019-03-27 15:00
001951,金鹰改革红利混合,2019-03-26,1.0130,1.0174,0.44,2019-03-27 15:00
001922,国泰多策略收益混合,2019-03-26,1.0524,1.0533,0.09,2019-03-27 15:00
001998,工银新焦点混合C,2019-03-26,1.0110,1.0119,0.09,2019-03-27 15:00
001976,海富通一年定开债C,2019-03-22,1.7750,1.7770,0.11,2019-03-27 15:00
001889,中欧增强回报债券(LOF)E,2019-03-26,1.0814,1.0817,0.03,2019-03-27 15:00
001949,建信稳定丰利债券C,2019-03-26,1.1300,1.1308,0.07,2019-03-27 15:00
001918,圆信永丰兴利A,2019-03-26,1.0710,1.0713,0.02,2019-03-27 15:00
001760,嘉实创新成长混合,2019-03-26,0.8820,0.8828,0.09,2019-03-27 15:00
001898,易方达大健康混合,2019-03-26,1.0450,1.0727,2.65,2019-03-27 15:00
001903,光大欣鑫混合A,2019-03-26,1.3820,1.3832,0.09,2019-03-27 15:00
002035,安信平稳增长混合发起C,2019-03-26,1.2246,1.2256,0.09,2019-03-27 15:00
001810,中欧潜力价值灵活配置混合A,2019-03-26,1.2540,1.2713,1.38,2019-03-27 15:00
001980,中欧量化驱动混合,2019-03-26,1.0676,1.0722,0.43,2019-03-27 15:00
002087,国富新机遇混合A,2019-03-26,1.0960,1.0969,0.09,2019-03-27 15:00
001955,中欧养老产业混合,2019-03-26,1.3830,1.3852,0.16,2019-03-27 15:00
002058,中银新机遇混合C,2019-03-26,1.0140,1.0149,0.09,2019-03-27 15:00
002061,国泰安康定期支付混合C,2019-03-26,2.6430,2.6513,0.31,2019-03-27 15:00
001989,南方纯元C,2019-03-26,1.0322,1.0325,0.03,2019-03-27 15:00
002066,景顺长城景盛双息收益债券C,2019-03-26,1.0900,1.0903,0.03,2019-03-27 15:00
002068,东方多策略灵活配置混合C,2019-03-26,1.7561,1.7576,0.09,2019-03-27 15:00
002139,泓德裕泰债券C,2019-03-26,1.0430,1.0432,0.02,2019-03-27 15:00
002059,国泰浓益灵活配置混合C,2019-03-26,2.4610,2.4679,0.28,2019-03-27 15:00
002096,博时新收益C,2019-03-26,1.1036,1.1044,0.07,2019-03-27 15:00
002054,中银新财富混合A,2019-03-26,0.9800,0.9827,0.27,2019-03-27 15:00
002116,广发安享混合A,2019-03-26,1.0570,1.0579,0.09,2019-03-27 15:00
002117,广发安享混合C,2019-03-26,1.0540,1.0549,0.09,2019-03-27 15:00
002121,广发沪港深新起点股票,2019-03-26,1.2170,1.2249,0.65,2019-03-27 15:00
002119,广发安盈混合C,2019-03-26,1.0520,1.0675,1.48,2019-03-27 15:00
002145,诺安景鑫灵活配置混合,2019-03-26,0.8782,0.8830,0.54,2019-03-27 15:00
002124,广发新兴产业混合,2019-03-26,1.3190,1.3162,-0.21,2019-03-27 15:00
002133,广发鑫益混合,2019-03-26,0.9960,1.0045,0.86,2019-03-27 15:00
002162,东方新价值混合C,2019-03-26,1.0142,1.0151,0.09,2019-03-27 15:00
002156,长盛盛世混合A,2019-03-26,0.9650,0.9658,0.09,2019-03-27 15:00
002161,银华万物互联灵活配置混合,2019-03-26,1.0190,1.0269,0.78,2019-03-27 15:00
002157,长盛盛世混合C,2019-03-26,0.9590,0.9598,0.09,2019-03-27 15:00
002192,东方鼎新灵活配置混合C,2019-03-26,1.1881,1.1891,0.09,2019-03-27 15:00
002220,南方瑞利灵活配置混合,2019-03-26,1.0909,1.0997,0.80,2019-03-27 15:00
002177,信诚新泽B,2019-03-26,1.0440,1.0449,0.09,2019-03-27 15:00
001849,前海开源强势共识100强股票,2019-03-26,0.9890,1.0029,1.41,2019-03-27 15:00
002222,嘉实新趋势混合,2019-03-26,1.1640,1.1650,0.09,2019-03-27 15:00
